Gene,Protein Length,Molecular Weight,Isoelectric Point,Hydrophobicity
cnoX,284,31790.672799999997,4.498942756652832,48.23943661971831
ybbO,269,29409.843299999997,8.973306083679201,47.58364312267658
tesA,208,23621.8715,6.911757850646972,53.36538461538461
ybbA,228,24532.6487,5.500388908386229,42.98245614035088
ybbP,804,89331.0854,9.375008583068848,55.59701492537313
rhsD,1426,159722.60090000002,5.582578086853027,40.67321178120617
ybbC,122,14152.26,5.709556388854981,50.81967213114754
ylbG,123,13915.6345,9.77013530731201,42.27642276422765
selU,364,41110.3173,5.9293527603149405,46.15384615384615
allS,308,34511.258,6.461706733703613,49.67532467532468
allA,160,18169.332499999997,4.797915840148925,46.875
allR,271,29269.324399999998,5.77293186187744,47.97047970479705
gcl,593,64731.0383,5.712966728210449,51.93929173693086
hyi,258,29377.1086,5.386426734924316,46.12403100775194
glxR,292,30800.236499999995,5.724164009094238,47.6027397260274
allW,484,52455.4277,9.023333549499512,59.29752066115702
allB,453,49601.0646,5.217728614807128,44.370860927152314
ybbY,433,47238.7945,9.441217613220214,60.969976905311775
glxK,381,38734.0663,4.684067344665528,50.65616797900262
allE,261,28730.082400000003,4.925803565979003,47.89272030651341
allC,411,45693.4865,5.233927726745605,45.742092457420924
allD,349,37966.6857,5.76281452178955,48.71060171919771
fdrA,555,58595.392700000004,5.070970344543456,49.90990990990991
ylbE,419,44978.4025,5.26911106109619,50.35799522673031
ylbF,271,29596.7509,9.687422370910646,50.55350553505535
ybcF,297,31643.7491,4.902726936340332,51.85185185185185
purK,355,39460.6393,5.599629783630371,49.57746478873239
purE,169,17780.107799999998,6.038369941711425,53.25443786982249
lpxH,240,26861.8031,7.33174114227295,52.083333333333336
ppiB,164,18153.266699999996,5.513973426818846,41.46341463414634
cysS,461,52201.518899999995,5.325609016418457,46.20390455531454
ybcI,173,19530.2084,10.361632728576659,61.27167630057804
ybcJ,70,7389.452700000001,7.838340187072754,44.285714285714285
folD,288,31043.375399999997,5.742466163635254,48.95833333333333
sfmA,180,18474.2777,4.4179471969604505,47.77777777777778
sfmC,230,25457.3354,9.94555377960205,51.73913043478261
sfmD,867,95675.7998,5.350618171691894,42.445213379469436
sfmH,327,35677.298599999995,4.607903099060058,51.98776758409785
sfmF,171,18222.431800000002,4.568286323547364,49.122807017543856
fimZ,210,23663.2505,8.871897315979005,45.714285714285715
intD,387,45089.604,9.755436515808103,42.63565891472868
renD,31,3233.7147,6.689972114562988,48.38709677419355
insE3,99,11543.0052,9.92208728790283,37.37373737373738
insF3,288,33540.0396,9.81410274505615,43.05555555555556
emrE,110,11958.229299999999,7.717621040344238,61.81818181818181
ylcJ,49,5943.3762,10.297809028625483,65.3061224489796
ybcK,508,57526.2071,9.16464824676514,46.45669291338583
ybcL,183,19475.720400000002,6.895274543762207,45.90163934426229
ybcM,265,30840.349800000004,9.457914924621583,44.905660377358494
ylcH,33,3644.1643999999997,6.494445991516113,39.39393939393939
ybcN,151,17400.7566,7.099099159240722,42.384105960264904
ninE,56,6493.664000000001,11.574025154113773,48.214285714285715
ybcO,96,10347.9028,8.276467323303226,42.70833333333333
rusA,120,13813.691499999999,9.604322624206542,45.83333333333333
ylcG,46,5493.4388,10.507073402404785,52.17391304347826
quuD,127,14176.3762,5.85739459991455,44.881889763779526
nmpC,355,39265.68,4.746590232849121,42.816901408450704
insH2,326,37850.9642,9.492985725402832,43.86503067484663
essD,71,7777.966,9.573055458068847,49.29577464788733
rrrD,165,17971.5992,9.537275505065917,44.84848484848485
rzpD,153,17193.4224,9.242139244079588,45.09803921568628
rzoD,60,6690.131799999999,9.74944095611572,55.00000000000001
borD,97,10447.159099999999,9.33420009613037,45.36082474226804
ybcV,136,16413.5202,9.161360359191896,43.38235294117647
ybcW,68,7623.650699999999,4.9140947341918935,48.529411764705884
ylcI,64,7520.425700000001,10.484380531311036,31.25
nohD,181,20427.8418,4.8906770706176745,44.19889502762431
tfaD,187,21202.5613,4.814740180969238,47.05882352941176
tfaX,61,7087.746300000001,4.0500284194946286,49.18032786885246
appY,249,28763.1576,8.91135196685791,44.57831325301205
ompT,317,35561.8556,5.755027580261231,40.694006309148264
envY,253,29018.5468,9.393446540832517,48.22134387351779
ybcH,296,33056.3718,8.754242515563966,50.0
nfrA,990,111306.7934,6.522694969177246,47.878787878787875
nfrB,745,85286.2817,6.236681175231933,50.604026845637584
cusS,480,53737.4066,6.0222276687622065,49.375
cusR,227,25394.2236,5.315434837341309,49.33920704845815
cusC,457,50268.9699,6.051954460144043,46.608315098468275
cusF,110,12251.0239,6.96768741607666,45.45454545454545
cusB,407,44304.3514,5.929466438293456,49.877149877149876
cusA,1047,114705.7487,6.061673927307129,55.014326647564474
pheP,458,50644.629799999995,9.495822334289553,61.135371179039296
ybdG,415,46602.0832,7.8725084304809565,52.28915662650603
nfsB,217,23904.896500000003,5.802090263366699,47.926267281105986
ybdF,122,14050.1487,8.710146141052245,47.540983606557376
ybdJ,82,9403.4043,7.837050819396973,68.29268292682927
ybdK,372,41687.8766,5.731212043762207,45.96774193548387
hokE,50,5563.6779,7.762125968933106,57.99999999999999
insL2,370,40908.3273,8.768103218078615,47.02702702702703
entD,206,23258.2839,5.979257392883301,48.05825242718447
fepA,746,82105.8793,5.385574150085449,39.946380697050934
fes,400,45619.313599999994,6.08418216705322,47.75
ybdZ,72,8271.148099999999,4.427211952209473,47.22222222222222
entF,1293,141989.2243,5.0407320022583,52.04949729311679
fepE,377,42099.011399999996,6.188027000427247,48.275862068965516
fepC,271,29783.761999999995,6.060991859436036,46.494464944649444
fepG,330,34909.797399999996,10.143922996520995,61.81818181818181
fepD,334,33870.903099999996,10.15933094024658,60.17964071856288
entS,416,43281.4464,9.88901500701904,61.29807692307693
fepB,318,34250.566300000006,5.7675889968872065,50.314465408805034
entC,391,42931.128800000006,5.4943639755249025,47.05882352941176
entE,536,59111.4352,5.418768119812011,48.69402985074627
entB,285,32553.9812,5.046018028259277,51.578947368421055
entA,248,26249.354199999998,4.971217918395996,46.774193548387096
entH,137,14969.957699999999,6.129937553405762,40.87591240875913
cstA,701,75104.3659,8.009697151184085,62.196861626248214
ybdD,65,7467.4002,6.704807090759277,43.07692307692308
hcxA,362,39091.1369,5.670792198181153,52.20994475138122
ybdL,386,42962.416,5.760711479187012,52.07253886010362
ybdM,209,23943.085799999997,7.81526050567627,40.66985645933015
ybdN,406,47826.166,7.930594444274902,48.52216748768473
citR,300,34396.3974,7.111092185974121,45.33333333333333
dsbG,248,27494.672599999998,8.317727088928223,50.806451612903224
ahpC,187,20761.185400000002,5.026635932922363,45.45454545454545
ahpF,521,56176.4324,5.468559074401855,44.913627639155465
uspG,142,15934.9905,6.02757053375244,47.183098591549296
ybdR,412,44175.0498,6.10686092376709,48.786407766990294
yldA,29,3257.9656999999997,4.505706596374512,79.3103448275862
rnk,136,14926.8999,4.482573127746583,52.20588235294118
rna,268,29617.255999999998,8.863065147399901,44.776119402985074
citT,487,53091.9208,8.83508586883545,62.83367556468173
citG,292,31644.0952,5.882517433166503,47.26027397260274
citX,183,20270.1254,6.749766731262207,48.63387978142077
citF,510,55172.0798,5.99460391998291,44.90196078431373
citE,302,33109.2624,5.53778896331787,47.35099337748344
citD,98,10689.1593,4.589771461486817,48.97959183673469
citC,352,40076.741799999996,8.342676353454593,47.44318181818182
dpiB,552,61683.3494,5.766168022155762,48.91304347826087
dpiA,226,25453.036399999997,6.504847526550292,48.67256637168141
dcuC,461,48411.6703,8.256417655944826,62.90672451193059
pagP,186,21769.2935,6.062299156188964,52.68817204301075
cspE,69,7463.3536,8.087446022033692,42.028985507246375
crcB,127,13745.0682,9.496209144592285,59.055118110236215
tatE,67,7024.2093,9.049958992004395,47.76119402985074
lipA,321,36071.3433,8.084158134460449,47.0404984423676
ybeF,317,35927.869900000005,5.853131675720214,48.89589905362776
lipB,213,23864.223299999998,5.873707389831543,48.35680751173709
ybeD,87,9827.2259,5.4970922470092765,48.275862068965516
dacA,403,44443.437699999995,8.309990882873539,46.65012406947891
rlpA,362,37527.552599999995,5.51465549468994,45.85635359116022
mrdB,370,40475.507399999995,9.341549491882326,62.972972972972975
mrdA,633,70855.71530000001,8.804463386535648,48.183254344391784
rlmH,155,17308.8356,8.723942375183103,49.67741935483871
rsfS,105,11564.066299999999,4.519745826721191,43.80952380952381
cobC,203,23308.2011,5.841081809997559,46.79802955665024
nadD,213,24527.639799999997,5.456963920593262,48.82629107981221
holA,343,38703.2219,6.512350273132324,49.56268221574344
lptE,193,21324.230199999998,8.744701194763184,45.59585492227979
leuS,860,97232.6634,5.155603599548338,47.674418604651166
ybeL,160,18796.9858,5.107176780700683,40.0
ybeQ,325,37030.500700000004,5.020667839050293,45.230769230769226
ybeR,235,27735.8187,4.961555290222167,46.38297872340426
djlB,475,55255.6772,4.93080539703369,50.73684210526316
ybeT,184,20914.581700000002,9.421361351013182,47.28260869565217
ybeU,235,27022.1325,5.242851448059081,45.1063829787234
djlC,483,55681.5,4.644848442077637,48.24016563146998
hscC,556,61985.5411,5.053634452819824,46.58273381294964
rihA,311,33822.5211,4.836395835876464,52.41157556270096
gltL,241,26660.8061,6.604543113708497,47.30290456431535
gltK,224,24914.4204,9.431482887268068,62.94642857142857
gltJ,246,27502.363100000002,9.217125511169431,60.56910569105691
gltI,302,33419.769799999995,8.60976886749268,43.70860927152318
insH3,326,37850.9642,9.492985725402832,43.86503067484663
lnt,512,57065.0926,9.442378044128418,56.8359375
ybeX,292,33298.111600000004,4.550097846984863,42.465753424657535
ybeY,155,17525.4632,4.2627767562866214,45.806451612903224
ybeZ,346,39020.1788,5.7149560928344725,46.82080924855491
miaB,474,53662.33929999999,5.197096061706542,43.459915611814345
ubiF,391,42952.9913,6.635463523864748,53.96419437340153
asnB,554,62658.281599999995,5.55029354095459,47.11191335740072
umpH,250,27162.780400000003,5.179817008972167,51.6
nagC,406,44540.7136,6.923694038391113,45.812807881773395
nagA,382,40948.6267,5.645157814025879,48.42931937172775
nagB,266,29773.8698,6.411290550231934,47.368421052631575
nagE,648,68346.0661,5.784242820739746,57.56172839506173
glnS,554,63477.1448,5.886382484436035,43.86281588447653
chiP,468,52779.662099999994,4.836736869812011,46.58119658119658
chiQ,108,11998.5264,7.591495323181154,38.88888888888889
fur,148,16794.6567,5.680739021301269,37.16216216216216
uof,28,3108.4885000000004,9.282109642028807,39.285714285714285
fldA,176,19736.699099999998,4.213042640686036,44.88636363636363
ybfE,97,11279.855,10.085772514343262,38.144329896907216
ybfF,254,28436.9076,5.860634422302245,51.181102362204726
seqA,181,20315.220699999998,8.815036201477053,46.408839779005525
pgm,546,58360.244399999996,5.429055976867674,47.43589743589743
ybfP,164,18281.7578,8.73251667022705,39.02439024390244
potE,439,46494.3452,8.638521766662599,58.08656036446469
speF,732,82414.8381,5.574847984313963,48.224043715846996
speFL,34,4248.7946,11.82919101715088,38.23529411764706
kdpE,225,25329.763099999996,6.003470802307128,48.888888888888886
kdpD,894,98717.1783,6.132381629943848,50.11185682326622
kdpC,190,20266.8934,6.585047340393066,53.1578947368421
kdpB,682,72198.3227,7.5810937881469735,53.0791788856305
kdpA,557,59188.417499999996,6.999517250061035,59.06642728904848
kdpF,29,3039.6459999999997,4.0500284194946286,75.86206896551724
ybfA,68,8274.5144,9.395122718811034,60.29411764705882
rhsC,1397,157774.4271,6.232020378112793,39.51324266284896
ybfB,108,12557.2189,9.515356254577636,64.81481481481481
ybfC,189,21961.1642,8.973950767517092,46.03174603174603
ybfQ,84,9554.8439,4.978777503967284,45.23809523809524
ybfD,253,28864.662699999997,5.808285713195801,41.50197628458498
ybgA,169,20210.920599999998,9.552554512023924,49.70414201183432
phr,472,53666.2586,6.74374179840088,47.66949152542373
dtpD,493,54158.3316,8.861517906188965,59.2292089249493
ybgI,247,26892.1471,5.06721897125244,47.368421052631575
pxpB,218,23914.237399999998,5.16310634613037,52.752293577981646
pxpC,310,34385.968799999995,8.590557289123538,44.516129032258064
pxpA,244,25800.0676,5.802715492248535,49.18032786885246
nei,263,29844.749599999996,7.767355155944825,45.627376425855516
abrB,348,36883.2961,9.499819374084474,65.51724137931035
ybgO,353,39538.168,4.88226490020752,44.759206798866856
ybgP,242,26953.7618,9.453144264221194,47.107438016528924
ybgQ,815,90094.73689999999,5.027659034729004,42.08588957055215
ybgD,188,19837.874600000003,4.451482200622559,44.148936170212764
gltA,427,48014.4729,6.213434028625487,46.604215456674474
ybgV,10,1140.2236,4.207756614685059,30.0
ybgU,35,3827.3886,9.185149192810059,40.0
sdhC,129,14298.978500000001,9.86445255279541,58.91472868217055
sdhD,115,12867.371899999998,8.074810218811034,69.56521739130434
sdhA,588,64421.1307,5.84909610748291,43.197278911564624
sdhB,238,26769.6089,6.3140958786010755,45.378151260504204
sucA,933,105060.48079999999,6.037517356872558,44.48017148981779
sucB,405,44010.8749,5.57598476409912,47.160493827160494
sucC,388,41392.1542,5.366930961608887,48.71134020618557
sucD,289,29777.135000000002,6.318301963806152,46.02076124567474
mngR,240,28272.9763,6.256461143493653,43.75
mngA,658,69667.0732,6.161937904357909,54.25531914893617
mngB,877,100013.829,5.441844749450683,45.72405929304447
cydA,522,58204.3868,6.353030586242675,56.70498084291188
cydB,379,42452.6235,6.9006742477417,61.21372031662269
cydX,37,4041.6449000000002,4.3962915420532225,56.75675675675676
ybgE,97,10932.248899999999,9.019529914855958,65.97938144329896
ybgC,134,15529.7672,7.0757951736450195,52.23880597014925
tolQ,230,25565.3454,6.587548255920409,53.04347826086957
tolR,142,15382.746200000001,5.410071754455566,52.816901408450704
tolA,421,43124.0369,9.097601127624515,47.03087885985748
tolB,430,45954.9535,6.97888469696045,47.20930232558139
pal,173,18823.990299999998,6.292156028747559,43.35260115606936
cpoB,263,28231.0562,8.581402778625488,44.106463878327
nadA,347,38240.390699999996,5.19323101043701,49.279538904899134
pnuC,239,26995.929399999997,6.715094947814941,63.59832635983263
zitB,313,34678.0087,6.315573692321778,54.31309904153354
ybgS,126,12871.852799999999,4.6139848709106435,32.53968253968254
aroG,350,38009.091700000004,6.1378381729125975,45.42857142857143
gpmA,250,28556.028299999998,5.8510854721069325,46.400000000000006
galM,346,38157.919,4.84509220123291,44.21965317919075
galK,382,41441.6415,5.276898002624511,45.54973821989529
galT,348,39645.2079,6.006767463684081,46.55172413793103
galE,338,37264.665199999996,5.886950874328612,46.74556213017752
modF,490,54535.220100000006,5.431556892395019,44.69387755102041
modE,262,28280.8791,5.220059013366698,46.18320610687023
acrZ,49,5300.389899999999,6.514453315734863,61.224489795918366
modA,257,27363.8671,7.809264945983888,51.36186770428015
modB,229,24938.510799999996,10.242624092102048,60.698689956331876
modC,352,39101.939099999996,8.742380332946777,49.43181818181818
ybhA,272,30200.9545,5.5055044174194325,48.529411764705884
pgl,331,36307.204,5.0602846145629865,45.61933534743202
ybhD,317,36057.608700000004,9.095409202575684,48.89589905362776
ybhH,350,37059.089400000004,5.570755577087401,48.285714285714285
ybhI,477,51350.0772,9.443216133117676,62.68343815513627
ybhJ,753,81503.5996,5.398760795593262,45.81673306772908
ybhC,427,46049.5649,5.667552375793457,44.26229508196721
ybhB,158,17084.9186,5.269679450988768,46.835443037974684
bioA,429,47335.114799999996,5.528069496154784,51.28205128205128
bioB,346,38647.688799999996,5.323676490783691,44.797687861271676
bioF,384,41593.77419999999,6.636657142639161,48.17708333333333
bioC,251,28275.8538,7.93555850982666,49.800796812749006
bioD,225,24107.2301,5.5691640853881825,51.11111111111111
uvrB,673,76225.1378,5.139631843566893,46.35958395245171
ybhK,302,32787.5312,5.9990942001342775,48.34437086092716
moaA,329,37345.9889,8.148562049865724,41.33738601823708
moaB,170,18664.8696,5.727176475524904,44.11764705882353
moaC,161,17467.0622,6.592606925964356,47.20496894409938
moaD,81,8757.8266,4.3813997268676745,54.32098765432099
moaE,150,16980.8399,5.25564022064209,46.0
ybhL,234,25901.574699999997,9.615024375915528,60.256410256410255
ybhM,237,26122.9879,8.668950843811036,62.0253164556962
ybhN,318,35859.943,9.791409873962401,62.57861635220125
clsB,413,47632.9148,8.382066535949708,48.6682808716707
ybhP,253,28789.4774,6.590788078308106,49.80237154150198
ybhQ,136,15464.516599999999,10.034520149230957,58.08823529411765
ybhR,368,41565.31909999999,9.076197624206543,57.065217391304344
ybhS,377,42059.327399999995,8.42261714935303,57.824933687002655
ybhF,578,63131.7908,5.448494911193847,44.982698961937714
ybhG,332,36383.3706,5.435024070739746,46.68674698795181
cecR,223,25016.4022,6.059514045715332,47.53363228699551
rhlE,454,49988.6968,10.057277488708493,43.17180616740088
ybiA,160,18669.0699,9.421683692932131,43.75
dinG,716,81439.2971,7.618664360046388,48.184357541899445
